"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 25 12:57:32 UTC 2025","Thu Dec 25 12:57:32 UTC 2025","6","invoices.tests","test_models","TestInvoiceSave","","","test_save_recalculates_discount_on_code_change","Test: Rabatt wird neu berechnet wenn Code geändert"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","7","offers.tests","test_models","TestOfferIntegration","","","test_offer_comparison_formats","Test: Verschiedene Offer Formate"
"passed","Thu Dec 25 12:57:02 UTC 2025","Thu Dec 25 12:57:02 UTC 2025","3","invoices.tests","test_models","TestInvoiceInitializer","","","test_initialize_sets_due_date","Test: Setzt due_date als +14 Tage"
"passed","Thu Dec 25 12:59:27 UTC 2025","Thu Dec 25 12:59:27 UTC 2025","46","customers.tests","test_services","TestDiscountCodeGenerator","","","test_generate_unique_codes","Test: generate() erstellt eindeutige Codes - FIXED: Use different courses"
"passed","Thu Dec 25 12:54:52 UTC 2025","Thu Dec 25 12:54:52 UTC 2025","1","courses.tests","test_course_emails","TestDiscountCodeRepository","","","test_repository_initialization","Test: Repository wird initialisiert"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","bewegungsradius.tests","test_admin_styles","TestStatusIndicator","","","test_yes_no_true","Test: yes_no() mit True"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestStatusIndicator","","","test_email_status_simple_not_sent","Test: email_status_simple() nicht versendet"
"passed","Thu Dec 25 12:55:04 UTC 2025","Thu Dec 25 12:55:04 UTC 2025","2","courses.tests","test_course_emails","TestDiscountCodeService","","","test_get_discount_code_for_participant_not_found","Test: Gibt None zurück wenn kein Code"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","3","offers.tests","test_models","TestOfferTaxCalculation","","","test_total_amount_tax_exempt","Test: total_amount tax_exempt"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestDisplayHelpers","","","test_highlight_box_success","Test: highlight_box() mit success"
"passed","Thu Dec 25 12:57:51 UTC 2025","Thu Dec 25 12:57:51 UTC 2025","4","customers.tests","test_models","TestCustomerModel","","","test_customer_with_contact_channel","Test: Customer mit ContactChannel"
"passed","Thu Dec 25 12:56:04 UTC 2025","Thu Dec 25 12:56:04 UTC 2025","11","courses.tests","test_models","TestCourseMethods","","","test_course_mark_start_email_sent","Test: mark_start_email_sent() setzt Flag und Zeitstempel"
"passed","Thu Dec 25 12:59:58 UTC 2025","Thu Dec 25 12:59:58 UTC 2025","2","bewegungsradius.tests","test_pdf_service","TestPdfService","","","test_generate_calls_generator","Test: generate() ruft Generator auf"
"passed","Thu Dec 25 12:57:23 UTC 2025","Thu Dec 25 12:57:23 UTC 2025","4","invoices.tests","test_models","TestInvoiceSave","","","test_save_applies_discount","Test: save() wendet Rabatt an"
"passed","Thu Dec 25 12:56:24 UTC 2025","Thu Dec 25 12:56:36 UTC 2025","11838","courses.tests","test_services","TestCourseParticipantCounter","","","test_get_available_spots_inperson","Test: get_available_spots_inperson() berechnet freie Plätze"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_email_base","TestBaseEmailService","","","test_service_initialization","Service wird mit company_info initialisiert"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_pdf_service","TestHtmlToPdfConverter","","","test_convert_logs_error","Test: Error wird geloggt"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","bewegungsradius.tests","test_admin_styles","TestStatusIndicator","","","test_yes_no_custom_labels","Test: yes_no() mit custom Labels"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","bewegungsradius.tests","test_admin_styles","TestAdminStylesIntegration","","","test_badge_and_simple_text_difference","Test: Badge vs Simple Text haben unterschiedliche Styles"
"passed","Thu Dec 25 12:54:55 UTC 2025","Thu Dec 25 12:54:59 UTC 2025","4270","courses.tests","test_course_emails","TestDiscountCodeRepository","","","test_find_active_for_course_and_customer_wrong_customer","Test: Findet Code nicht für anderen Kunden"
"passed","Thu Dec 25 12:57:43 UTC 2025","Thu Dec 25 12:57:43 UTC 2025","3","invoices.tests","test_models","TestInvoiceCancellation","","","test_invoice_email_sent_flag","Test: email_sent flag kann gesetzt werden"
"passed","Thu Dec 25 12:59:56 UTC 2025","Thu Dec 25 12:59:56 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestBadgeStyle","","","test_badge_info","Test: Info Badge"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","2","offers.tests","test_models","TestZPPCertificationValidation","","","test_is_valid_today_with_inactive_cert","Test: is_valid_today() False für inaktive Zertifizierung"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","4","offers.tests","test_models","TestOfferWithZPPCertification","","","test_offer_cascade_delete_on_zpp_deletion","Test: Offer bleibt wenn ZPP gelöscht (on_delete=SET_NULL)"
"passed","Thu Dec 25 12:55:50 UTC 2025","Thu Dec 25 12:55:50 UTC 2025","24","courses.tests","test_models","TestCourseMethods","","","test_course_email_status_display_none_sent","Test: email_status_display wenn keine Emails versendet"
"passed","Thu Dec 25 12:55:50 UTC 2025","Thu Dec 25 12:55:50 UTC 2025","41","courses.tests","test_models","TestCourseMethods","","","test_course_email_status_display_both_sent","Test: email_status_display wenn beide Emails versendet"
"passed","Thu Dec 25 12:58:16 UTC 2025","Thu Dec 25 12:58:16 UTC 2025","1","customers.tests","test_models","TestCustomerDiscountCodeModel","","","test_discount_code_discount_type_percentage","Test: Discount Type Percentage"
"passed","Thu Dec 25 12:59:54 UTC 2025","Thu Dec 25 12:59:58 UTC 2025","4277","customers.tests","test_services","TestServicesEdgeCases","","","test_formatter_with_very_large_fixed_amount","Test: Formatter mit sehr großem Festbetrag"
"passed","Thu Dec 25 12:56:02 UTC 2025","Thu Dec 25 12:56:02 UTC 2025","7","courses.tests","test_services","TestCeleryTaskManager","","","test_manage_course_completion_email_task_already_sent","Test: manage_course_completion_email_task() wenn Email bereits versendet"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_email_base","TestBaseEmailService","","","test_send_single_email_raises_on_validation_error","send_single_email wirft EmailSendError bei Validierungsfehler"
"passed","Thu Dec 25 12:58:55 UTC 2025","Thu Dec 25 12:58:58 UTC 2025","2960","customers.tests","test_models","TestDiscountCodeIntegration","","","test_full_discount_code_workflow","Test: Kompletter Discount Code Workflow"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","1","offers.tests","test_models","TestZPPCertificationValidation","","","test_is_valid_today_with_active_current_cert","Test: is_valid_today() True für aktuelle Zertifizierung"
"passed","Thu Dec 25 12:59:53 UTC 2025","Thu Dec 25 12:59:53 UTC 2025","4","customers.tests","test_services","TestCustomerServicesIntegration","","","test_validator_with_various_statuses","Test: Validator mit verschiedenen Status-Werten"
"passed","Thu Dec 25 12:59:26 UTC 2025","Thu Dec 25 12:59:26 UTC 2025","25","customers.tests","test_services","TestDiscountCodeGenerator","","","test_generate_code_with_pilates_course","Test: generate() mit Pilates-Kurs"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_email_base","TestBaseEmailService","","","test_send_email_attaches_html_alternative","_send_email fügt HTML Alternative an"
"passed","Thu Dec 25 12:59:58 UTC 2025","Thu Dec 25 12:59:58 UTC 2025","2","accounting.tests","test_models","TestAccountingEntryModel","","","test_create_income_entry","Test: Income Entry wird erstellt"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestStatusIndicator","","","test_active_inactive_active","Test: active_inactive() aktiv"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","4","offers.tests","test_models","TestOfferIntegration","","","test_multiple_offers_same_certification","Test: Mehrere Offers mit gleicher Zertifizierung"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","bewegungsradius.tests","test_admin_styles","TestSimpleText","","","test_bold_returns_strong_tag","Test: bold() gibt <strong> zurück"
"passed","Thu Dec 25 12:59:34 UTC 2025","Thu Dec 25 12:59:34 UTC 2025","1","customers.tests","test_services","TestDiscountCodeCalculator","","","test_calculate_final_amount_no_negative","Test: calculate_final_amount() wird nie negativ"
"passed","Thu Dec 25 12:59:48 UTC 2025","Thu Dec 25 12:59:51 UTC 2025","3319","customers.tests","test_services","TestServicesEdgeCases","","","test_validator_boundary_dates","Test: Validator an Datum-Grenzen"
"passed","Thu Dec 25 12:59:58 UTC 2025","Thu Dec 25 12:59:58 UTC 2025","2","bewegungsradius.tests","test_pdf_service","TestPdfService","","","test_generate_and_save_logs_storage_error","Test: Storage-Error wird geloggt"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestEdgeCases","","","test_empty_string_handling","Test: Leere Strings werden handled"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestStatusIndicator","","","test_active_inactive_simple_inactive","Test: active_inactive_simple() inaktiv"
"passed","Thu Dec 25 12:55:56 UTC 2025","Thu Dec 25 12:56:15 UTC 2025","19598","courses.tests","test_models","TestCourseIntegration","","","test_full_course_workflow","Test: Kompletter Course Workflow"
"passed","Thu Dec 25 12:55:51 UTC 2025","Thu Dec 25 12:55:51 UTC 2025","2","courses.tests","test_models","TestLocationModel","","","test_location_get_full_address_with_missing_fields","Test: get_full_address() mit fehlenden Feldern"
"passed","Thu Dec 25 12:59:58 UTC 2025","Thu Dec 25 12:59:58 UTC 2025","1","bewegungsradius.tests","test_pdf_service","TestConsumeFileStorage","","","test_save_logs_success","Test: Logging bei erfolgreichem Speichern"
"passed","Thu Dec 25 12:57:49 UTC 2025","Thu Dec 25 12:57:49 UTC 2025","2","customers.tests","test_models","TestContactChannelModel","","","test_contact_channel_is_active_default","Test: is_active ist default True"
"passed","Thu Dec 25 12:59:28 UTC 2025","Thu Dec 25 12:59:28 UTC 2025","16","customers.tests","test_services","TestDiscountCodeGenerator","","","test_generate_with_no_end_date","Test: generate() wenn Kurs kein End-Datum hat - FIXED: datetime.now() import"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestEdgeCases","","","test_special_characters_in_text","Test: Sonderzeichen werden korrekt escaped"
"passed","Thu Dec 25 12:56:44 UTC 2025","Thu Dec 25 12:56:44 UTC 2025","0","invoices.tests","test_models","TestTaxCalculator","","","test_calculate_tax_very_large_amount","Test: Sehr große Beträge (z.B. €99.999,99)"
"passed","Thu Dec 25 12:57:48 UTC 2025","Thu Dec 25 12:57:48 UTC 2025","0","customers.tests","test_models","TestContactChannelModel","","","test_contact_channel_string_representation","Test: __str__ gibt Namen zurück"
"passed","Thu Dec 25 12:55:30 UTC 2025","Thu Dec 25 12:55:30 UTC 2025","5","courses.tests","test_course_emails","TestCourseCompletionEmailService","","","test_send_course_completion_email","Test: send_course_completion_email versendet an alle Teilnehmer"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","3","offers.tests","test_models","TestOfferTaxCalculation","","","test_tax_amount_with_default_values","Test: tax_amount mit Default Values"
"passed","Thu Dec 25 12:59:34 UTC 2025","Thu Dec 25 12:59:34 UTC 2025","2","customers.tests","test_services","TestDiscountCodeCalculator","","","test_calculate_discount_percentage_complex","Test: calculate_discount_amount() Prozentsatz komplexer Betrag"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","bewegungsradius.tests","test_admin_styles","TestAdminStylesIntegration","","","test_icon_badge_vs_icon_simple","Test: IconBadge vs Simple Icon unterscheiden sich"
"passed","Thu Dec 25 13:00:07 UTC 2025","Thu Dec 25 13:00:07 UTC 2025","12","accounting.tests","test_models","TestAccountingSignals","","","test_signal_deletes_entry_on_invoice_cancelled","Test: Gegenbuchung wird erstellt wenn Invoice storniert wird"
"passed","Thu Dec 25 12:56:02 UTC 2025","Thu Dec 25 12:56:02 UTC 2025","1","courses.tests","test_services","TestCourseHolidayCalculator","","","test_get_holidays_for_year","Test: get_holidays_for_year() gibt alle Feiertage des Jahres"
"passed","Thu Dec 25 12:56:35 UTC 2025","Thu Dec 25 12:56:43 UTC 2025","7832","courses.tests","test_services","TestCourseParticipantCounter","","","test_can_add_participant_inperson_false","Test: can_add_participant_inperson() False wenn voll"
"passed","Thu Dec 25 12:56:02 UTC 2025","Thu Dec 25 12:56:02 UTC 2025","1","courses.tests","test_services","TestCourseHolidayCalculator","","","test_get_holiday_name","Test: get_holiday_name() gibt Feiertagsname"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","2","bewegungsradius.tests","test_pdf_service","TestHtmlToPdfConverter","","","test_convert_logs_success","Test: Logging bei erfolgreicher Konvertierung"
"passed","Thu Dec 25 13:00:00 UTC 2025","Thu Dec 25 13:00:00 UTC 2025","3","accounting.tests","test_models","TestAccountingQueries","","","test_query_total_expenses","Test: Summe aller Ausgaben berechnen"
"passed","Thu Dec 25 13:00:03 UTC 2025","Thu Dec 25 13:00:03 UTC 2025","8","accounting.tests","test_models","TestAccountingSignals","","","test_signal_does_not_duplicate_entry","Test: Signal erstellt keine Duplikate"
"passed","Thu Dec 25 12:55:02 UTC 2025","Thu Dec 25 12:55:02 UTC 2025","1","courses.tests","test_course_emails","TestCourseCompletionEmailService","","","test_service_initialization_custom_discount_service","Test: Service mit Custom DiscountCodeService"
"passed","Thu Dec 25 12:58:45 UTC 2025","Thu Dec 25 12:58:45 UTC 2025","1","customers.tests","test_models","TestDiscountCodeStatus","","","test_use_code_marks_as_used","Test: use_code() markiert als verwendet"
"passed","Thu Dec 25 12:54:59 UTC 2025","Thu Dec 25 12:54:59 UTC 2025","1","courses.tests","test_course_emails","TestDiscountCodeService","","","test_service_initialization_default_repository","Test: Service mit Default Repository"
"passed","Thu Dec 25 12:59:36 UTC 2025","Thu Dec 25 12:59:36 UTC 2025","1","customers.tests","test_services","TestDiscountCodeFormatter","","","test_format_discount_display_zero_percentage","Test: format_discount_display() mit 0% Rabatt"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","1","company.tests","test_model","TestCompanyInfoSingleton","","","test_company_info_all_fields","Test: Alle Felder werden gesetzt"
"passed","Thu Dec 25 12:56:04 UTC 2025","Thu Dec 25 12:56:04 UTC 2025","24","courses.tests","test_services","TestCourseParticipantCounter","","","test_get_available_spots_inperson_no_location","Test: get_available_spots_inperson() ohne Location"
"passed","Thu Dec 25 12:56:04 UTC 2025","Thu Dec 25 12:56:04 UTC 2025","4","courses.tests","test_models","TestCourseProperties","","","test_course_total_participants_property","Test: total_participants zählt alle Teilnehmer"
"passed","Thu Dec 25 12:57:05 UTC 2025","Thu Dec 25 12:57:05 UTC 2025","3","invoices.tests","test_models","TestInvoiceInitializer","","","test_initialize_course_units_from_offer_ticket_10","Test: course_units vom Offer für 10er-Karten"
"passed","Thu Dec 25 12:55:30 UTC 2025","Thu Dec 25 12:55:50 UTC 2025","19973","courses.tests","test_course_emails","TestCourseEmailServicesIntegration","","","test_full_course_email_workflow_start","Test: Kompletter Workflow - Kurs Start Email"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","bewegungsradius.tests","test_admin_styles","TestIconBadge","","","test_success_badge","Test: Success Badge"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","bewegungsradius.tests","test_admin_styles","TestDisplayHelpers","","","test_muted_text","Test: muted_text() gibt grauen Text zurück"
"passed","Thu Dec 25 12:59:58 UTC 2025","Thu Dec 25 12:59:58 UTC 2025","1","bewegungsradius.tests","test_pdf_service","TestPdfService","","","test_generate_logs_info","Test: generate() loggt Info"
"passed","Thu Dec 25 12:58:35 UTC 2025","Thu Dec 25 12:58:35 UTC 2025","2","customers.tests","test_models","TestDiscountCodeCalculation","","","test_calculate_discount_percentage","Test: Rabatt-Berechnung Prozent"
"passed","Thu Dec 25 12:57:52 UTC 2025","Thu Dec 25 12:57:52 UTC 2025","0","customers.tests","test_models","TestCustomerModel","","","test_customer_get_full_name","Test: get_full_name() kombiniert Vor- und Nachname"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestIconBadge","","","test_success_badge_custom_label","Test: Success Badge mit custom Label"
"passed","Thu Dec 25 12:58:21 UTC 2025","Thu Dec 25 12:58:21 UTC 2025","2","customers.tests","test_models","TestCustomerDiscountCodeModel","","","test_discount_code_discount_type_fixed","Test: Discount Type Fixed Amount"
"passed","Thu Dec 25 12:59:04 UTC 2025","Thu Dec 25 12:59:08 UTC 2025","4045","customers.tests","test_models","TestDiscountCodeIntegration","","","test_multiple_discount_codes_for_same_customer","Test: Mehrere Codes für gleichen Kunden"
"passed","Thu Dec 25 12:59:32 UTC 2025","Thu Dec 25 12:59:32 UTC 2025","2","customers.tests","test_services","TestDiscountCodeCalculator","","","test_calculate_discount_fixed_capped_at_amount","Test: calculate_discount_amount() Fixed Betrag begrenzt durch Endsumme"
"passed","Thu Dec 25 12:57:56 UTC 2025","Thu Dec 25 12:57:56 UTC 2025","1","customers.tests","test_models","TestCustomerModel","","","test_customer_string_representation","Test: __str__ gibt vollständigen Namen zurück"
"passed","Thu Dec 25 12:56:04 UTC 2025","Thu Dec 25 12:56:12 UTC 2025","7893","courses.tests","test_services","TestCourseParticipantCounter","","","test_is_full_inperson_true","Test: is_full_inperson() True wenn voll"
"passed","Thu Dec 25 12:54:57 UTC 2025","Thu Dec 25 12:54:57 UTC 2025","27","courses.tests","test_course_emails","TestDiscountCodeRepository","","","test_find_active_for_course_and_customer_wrong_course","Test: Findet Code nicht für anderen Kurs"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestStatusIndicator","","","test_email_status_sent_without_date","Test: email_status() versendet ohne Datum"
"passed","Thu Dec 25 12:59:25 UTC 2025","Thu Dec 25 12:59:25 UTC 2025","26","customers.tests","test_services","TestDiscountCodeGenerator","","","test_generate_code_with_unknown_course_type","Test: generate() mit unbekanntem Kurs-Typ"
"passed","Thu Dec 25 12:58:04 UTC 2025","Thu Dec 25 12:58:08 UTC 2025","4019","customers.tests","test_models","TestCustomerModel","","","test_customer_notes_optional","Test: Notizen sind optional"
"passed","Thu Dec 25 12:59:33 UTC 2025","Thu Dec 25 12:59:33 UTC 2025","2","customers.tests","test_services","TestDiscountCodeCalculator","","","test_calculate_discount_percentage","Test: calculate_discount_amount() mit Prozentsatz"
"passed","Thu Dec 25 12:55:45 UTC 2025","Thu Dec 25 12:55:45 UTC 2025","1","courses.tests","test_models","TestCourseModel","","","test_course_string_representation","Test: __str__ gibt Title und Datum"
"passed","Thu Dec 25 12:56:02 UTC 2025","Thu Dec 25 12:56:02 UTC 2025","1","courses.tests","test_services","TestCourseHolidayCalculator","","","test_check_holidays_on_course_day","Test: check_holidays_on_course_day() prüft Kurstermine"
"passed","Thu Dec 25 12:57:35 UTC 2025","Thu Dec 25 12:57:35 UTC 2025","1","invoices.tests","test_models","TestInvoiceConstraintsValidation","","","test_invoice_constraint_course_or_offer","Test: CheckConstraint wird vom DB durchgesetzt"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","2","offers.tests","test_models","TestZPPCertificationValidation","","","test_days_until_expiry_before_valid_from","Test: days_until_expiry() berechnet Tage bis gültig"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestDisplayHelpers","","","test_link_with_color","Test: link() mit Farbe"
"passed","Thu Dec 25 12:57:47 UTC 2025","Thu Dec 25 12:57:47 UTC 2025","2","customers.tests","test_models","TestContactChannelModel","","","test_contact_channel_slug_unique","Test: Slug muss unique sein"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","bewegungsradius.tests","test_email_base","TestEmailPayload","","","test_validate_requires_recipient_email","Validierung schlägt fehl ohne Recipient Email"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","2","bewegungsradius.tests","test_pdf_service","TestTemplateRenderer","","","test_render_template_not_found","Test: Exception bei nicht gefundenem Template"
"passed","Thu Dec 25 12:59:56 UTC 2025","Thu Dec 25 12:59:59 UTC 2025","3362","company.tests","test_model","TestCompanyInfoIntegration","","","test_company_info_with_invoice","Test: CompanyInfo wird in Invoice genutzt

✅ KORRIGIERT: Geocoding wird gemockt!
"
"passed","Thu Dec 25 12:58:19 UTC 2025","Thu Dec 25 12:58:19 UTC 2025","7","customers.tests","test_models","TestCustomerDiscountCodeModel","","","test_discount_code_reason_choices","Test: Verschiedene Gründe für Rabatt"
"passed","Thu Dec 25 12:56:02 UTC 2025","Thu Dec 25 12:56:02 UTC 2025","9","courses.tests","test_services","TestCeleryTaskManager","","","test_manage_course_start_email_task_already_sent","Test: manage_course_start_email_task() wenn Email bereits versendet"
"passed","Thu Dec 25 12:58:32 UTC 2025","Thu Dec 25 12:58:32 UTC 2025","1","customers.tests","test_models","TestCustomerDiscountCodeModel","","","test_discount_code_used_at_optional","Test: used_at ist optional"
"passed","Thu Dec 25 12:59:56 UTC 2025","Thu Dec 25 12:59:56 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestBadgeStyle","","","test_badge_returns_safestring","Test: badge() gibt SafeString zurück"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","3","bewegungsradius.tests","test_pdf_service","TestHtmlToPdfConverter","","","test_convert_none_pdf_raises_error","Test: Error bei None als PDF"
"passed","Thu Dec 25 12:59:58 UTC 2025","Thu Dec 25 12:59:58 UTC 2025","3","bewegungsradius.tests","test_pdf_service","TestPdfServiceIntegration","","","test_full_pdf_generation_flow","Test: Kompletter PDF-Generierungsprozess"
"passed","Thu Dec 25 12:59:43 UTC 2025","Thu Dec 25 12:59:43 UTC 2025","28","customers.tests","test_services","TestCustomerServicesIntegration","","","test_full_discount_code_workflow","Test: Kompletter Rabattcode-Workflow"
"passed","Thu Dec 25 12:56:40 UTC 2025","Thu Dec 25 12:56:44 UTC 2025","3609","invoices.tests","test_models","TestInvoiceNumberGenerator","","","test_generate_increments_number","Test: Nummer wird inkrementiert"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","1","offers.tests","test_models","TestOfferModel","","","test_offer_string_with_zpp","Test: __str__ zeigt [ZPP] Flag wenn zertifiziert"
"passed","Thu Dec 25 13:00:01 UTC 2025","Thu Dec 25 13:00:01 UTC 2025","6","accounting.tests","test_models","TestAccountingSignals","","","test_signal_creates_entry_on_invoice_created","Test: Entry wird erstellt wenn Invoice mit Status 'paid' erstellt wird"
"passed","Thu Dec 25 12:57:36 UTC 2025","Thu Dec 25 12:57:36 UTC 2025","4","invoices.tests","test_models","TestInvoiceConstraintsValidation","","","test_invoice_number_unique","Test: invoice_number muss eindeutig sein"
"passed","Thu Dec 25 12:57:03 UTC 2025","Thu Dec 25 12:57:03 UTC 2025","3","invoices.tests","test_models","TestInvoiceInitializer","","","test_initialize_amount_from_offer","Test: Betrag vom Offer holen wenn Course nicht vorhanden"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","bewegungsradius.tests","test_admin_styles","TestDisplayHelpers","","","test_muted_text_two_line","Test: muted_text_two_line() gibt Liste zurück"
"passed","Thu Dec 25 12:59:58 UTC 2025","Thu Dec 25 12:59:58 UTC 2025","4","offers.tests","test_models","TestZPPCertificationModel","","","test_zpp_certification_format_choices","Test: Verschiedene Format-Optionen"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestStatusIndicator","","","test_payment_status_paid","Test: payment_status() bezahlt"
"passed","Thu Dec 25 12:59:46 UTC 2025","Thu Dec 25 12:59:46 UTC 2025","52","customers.tests","test_services","TestCustomerServicesIntegration","","","test_multiple_codes_for_same_customer","Test: Mehrere Codes für denselben Kunden"
"passed","Thu Dec 25 12:59:48 UTC 2025","Thu Dec 25 12:59:53 UTC 2025","4632","customers.tests","test_services","TestCustomerServicesIntegration","","","test_geocoding_with_customer_address","Test: Geocoding mit echter Kundenadresse"
"passed","Thu Dec 25 12:58:49 UTC 2025","Thu Dec 25 12:58:49 UTC 2025","2","customers.tests","test_models","TestDiscountCodeValidation","","","test_is_valid_expired_code","Test: is_valid() für abgelaufenen Code"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","7","offers.tests","test_models","TestOfferModel","","","test_offer_ordering","Test: Offers nach created_at absteigend"
"passed","Thu Dec 25 12:56:03 UTC 2025","Thu Dec 25 12:56:14 UTC 2025","11027","courses.tests","test_services","TestCourseParticipantCounter","","","test_get_inperson_count","Test: get_inperson_count() zählt Präsenz-Teilnehmer"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","7","offers.tests","test_models","TestOfferIntegration","","","test_offer_comparison_tax_scenarios","Test: Verschiedene Steuer-Szenarien"
"passed","Thu Dec 25 12:57:34 UTC 2025","Thu Dec 25 12:57:34 UTC 2025","1","invoices.tests","test_models","TestInvoiceConstraintsValidation","","","test_invoice_requires_course_or_offer","Test: ValueError wenn weder Course noch Offer gesetzt"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestStatusIndicator","","","test_email_status_sent_with_date","Test: email_status() versendet mit Datum"
"passed","Thu Dec 25 12:58:06 UTC 2025","Thu Dec 25 12:58:06 UTC 2025","4","customers.tests","test_models","TestCustomerModel","","","test_customer_geocoding_on_save","Test: Geocoding wird aufgerufen wenn nötig"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_email_base","TestBaseEmailService","","","test_send_bulk_emails_handles_errors","send_bulk_emails behandelt Fehler korrekt"
"passed","Thu Dec 25 12:56:02 UTC 2025","Thu Dec 25 12:56:02 UTC 2025","1","courses.tests","test_services","TestCourseScheduleCalculator","","","test_calculator_initialization","Test: Calculator wird initialisiert"
"passed","Thu Dec 25 12:56:44 UTC 2025","Thu Dec 25 12:56:44 UTC 2025","0","invoices.tests","test_models","TestTaxCalculator","","","test_calculate_tax_amount_decimal_precision","Test: Dezimalgenauigkeit 0.01€"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","bewegungsradius.tests","test_pdf_service","TestConsumeFileStorage","","","test_storage_initialization_custom_base_dir","Test: Storage mit custom base_dir"
